종목명,종목코드,구분1,구분2,단위,유동자산,비유동자산,자산총계,유동부채,비유동부채,부채총계,자본금,자본잉여금,이익잉여금,기타자본항목,자본총계,매출액,영업이익,당기순이익
유일에너테크,340930,제8기 [2019],K-IFRS,-,52668199798.0,10274590818.0,62942790616.0,44153848775.0,7968012053.0,52121860828.0,385027000.0,4453557795.0,6209864346.0,-227519353.0,10820929788.0,47014942818.0,11401227877.0,8163917904.0
뷰노,338220,제6기 [2019],K-IFRS,-,5387113892.0,2065547277.0,7452661169.0,1509880759.0,523996639.0,2033877398.0,888380000.0,22015826412.0,-17957371982.0,471949341.0,5418783771.0,162097981.0,-6021756963.0,-5912548138.0
씨이랩,189330,제10기 [2019],K-IFRS,-,3807676149.0,2530346206.0,6338022355.0,3352858203.0,1429396456.0,4782254659.0,1118510000.0,931459993.0,-479252389.0,-14949908.0,1555767696.0,7089206897.0,260439397.0,61535172.0
오로스테크놀로지,322310,제17기 [2019],K-IFRS,-,19468671852.0,7371271493.0,26839943345.0,6495223966.0,1471265089.0,7966489055.0,3680961500.0,315657420.0,15100265770.0,-223430400.0,18873454290.0,26900714363.0,9833833549.0,7569697297.0
나노씨엠에스,247660,제17기 [2019],K-IFRS,-,9968326668.0,5913142366.0,15881469034.0,9001344777.0,4707151509.0,13708496286.0,1218706500.0,0.0,-4024748866.0,4979015114.0,2172972748.0,3978313096.0,-182716937.0,-1691120764.0
네오이뮨텍,950220,제6기 [2019],K-IFRS,KRW (원),109692427694.0,11575254856.0,121267682550.0,3007038160.0,2374821470.0,5381859630.0,1906897.0,151158698932.0,-36913139376.0,1638356468.0,115885822921.0,0.0,-16224165967.0,-14192837835.0
프레스티지바이오로직스,334970,제5기 [2019],K-IFRS,-,29577121003.0,42526634513.0,72103755516.0,23533465018.0,19721310733.0,43254775751.0,17710635000.0,60859674122.0,-50954602066.0,1233272709.0,28848979765.0,184752000.0,-12454055800.0,-22057137928.0
싸이버원,356890,제15기 [2019],K-IFRS,-,6439023022.0,7196010286.0,13635033308.0,2782635312.0,41857307.0,2824492619.0,2000000000.0,0.0,10532636772.0,-1722096083.0,10810540689.0,22371665938.0,2109302885.0,1903223695.0
엔비티,236810,제8기 [2019],K-IFRS,-,14311315887.0,13038402539.0,27349718426.0,35132926880.0,1030398076.0,36163324956.0,116670000.0,60357240.0,-8927840757.0,-62793013.0,-8813606530.0,45202750973.0,2247810016.0,743706277.0
선진뷰티사이언스,086710,제32기 [2019],K-IFRS,-,31736633483.0,53865456420.0,85602089903.0,23767817640.0,31654248928.0,55422066568.0,2417800000.0,2078853580.0,24231503393.0,-43012376.0,28685144597.0,47402941509.0,4657332315.0,4333002439.0
씨앤투스성진,352700,제17기 [2019],K-IFRS,-,23775712817.0,31510454268.0,55286167085.0,38144188157.0,5706653632.0,43850841789.0,595795000.0,15465121917.0,6807199105.0,-11432790726.0,11435325296.0,47481183750.0,1920399040.0,-430165487.0
솔루엠,248070,제5기 [2019],K-IFRS,-,232840406573.0,108842646637.0,341683053210.0,262586159158.0,15926808152.0,278512967310.0,18886110000.0,29122515000.0,17740429976.0,-2578969076.0,63170085900.0,913607360717.0,51315606745.0,38482608773.0
핑거,163730,제20기 [2019],K-IFRS,-,43138825960.0,11468399192.0,54607225152.0,30609086423.0,9307593904.0,39916680327.0,3900007000.0,9556174865.0,719076876.0,515286084.0,14690544825.0,60014951712.0,4684970675.0,3173897734.0
모비릭스,348030,제13기 [2019],K-IFRS,KRW (원),18585109446.0,8957705498.0,27542814944.0,2514613545.0,67889115.0,2582502660.0,742500000.0,10197059430.0,6452048348.0,7568704506.0,24960312284.0,40340220321.0,7435235023.0,6188922372.0
레인보우로보틱스,277810,제9기 [2019],K-IFRS,-,3954082059.0,5229250310.0,9183332369.0,570583978.0,614595569.0,1185179547.0,6427500000.0,0.0,-4644526057.0,6215178879.0,7998152822.0,1693983980.0,-5399715102.0,-5497205591.0
와이더플래닛,321820,제10기 [2019],K-IFRS,-,8129728421.0,4092202419.0,12221930840.0,7721359294.0,2056571470.0,9777930764.0,2866641000.0,9196390818.0,-9939025734.0,321993992.0,2446000076.0,34901734928.0,-2429591398.0,-2507503943.0
프레스티지바이오파마,950210,제4기 [2019],K-IFRS,KRW (천원),20069645.0,83045191.0,103114836.0,33828885.0,10990399.0,44819284.0,61540012.0,0.0,-6581035.0,3336575.0,58295552.0,2088713.0,-4403488.0,-1447284.0
아이퀘스트,262840,제24기 [2019],K-IFRS,-,14587576281.0,6412740872.0,21000317153.0,4635453747.0,817663728.0,5453117475.0,980000000.0,1047892225.0,17914026670.0,-4394719217.0,15547199678.0,14509597050.0,2417386454.0,3122114839.0
피엔에이치테크,239890,제11기 [2019],K-IFRS,-,6174715356.0,10181241683.0,16355957039.0,30157308798.0,1997826114.0,32155134912.0,1030000000.0,469800000.0,-16822480299.0,-476497574.0,-15799177873.0,7126789952.0,-478362961.0,-7626686698.0
티엘비,356860,제9기 [2019],K-IFRS,-,31357533136.0,44294856958.0,75652390094.0,33706967065.0,16575421809.0,50282388874.0,2000000000.0,0.0,23368507056.0,1494164.0,25370001220.0,149136208897.0,10505798249.0,9089542879.0
이에스알켄달스퀘어리츠,365550,제1기 [2020.05],K-IFRS,KRW (원),4367155267.0,0.0,4367155267.0,0.0,0.0,0.0,900000000.0,3592289000.0,-125133733.0,0.0,4367155267.0,0.0,-126194000.0,-125133733.0
에프앤가이드,064850,제20기 [2019],K-IFRS,-,13748640777.0,40480176794.0,54228817571.0,10335112712.0,9713976464.0,20049089176.0,5500000000.0,19123034675.0,12582509656.0,-3464709670.0,33740834661.0,21104946449.0,2758260551.0,2409088731.0
알체라,347860,제4기 [2019],K-IFRS,KRW (원),11211355866.0,1220600743.0,12431956609.0,951615294.0,206069936.0,1157685230.0,1884799000.0,26683128037.0,-17504111651.0,210455993.0,11274271379.0,3291178750.0,-2063420289.0,-11254756430.0
지놈앤컴퍼니,314130,제5기 [2019],K-IFRS,-,31476592769.0,3708227555.0,35184820324.0,67397668276.0,7095602199.0,74493270475.0,4480687000.0,76718271112.0,-120505324339.0,-2083924.0,-39308450151.0,45833333.0,-13821330750.0,-84668524540.0
프리시젼바이오,335810,제11기,K-IFRS,-,15160003472.0,6089443466.0,21249446938.0,943151678.0,8989476446.0,9932628124.0,4076796000.0,18534607028.0,-11297667219.0,3083005.0,11316818814.0,6204764123.0,-2636495042.0,-405340578.0
석경에이티,357550,제20기 [2019],K-IFRS,-,6970473417.0,12492241825.0,19462715242.0,7401511317.0,2010721274.0,9412232591.0,2212500000.0,819340188.0,7015942286.0,2700177.0,10050482651.0,6403309735.0,1316925245.0,1110989779.0
네패스아크,330860,제1기 [2019],K-IFRS,-,37947954587.0,120927986247.0,158875940834.0,36230091562.0,91005968046.0,127236059608.0,3142857500.0,23848155842.0,4648867884.0,0.0,31639881226.0,54718939371.0,18211748684.0,4652732551.0
고바이오랩,348150,제6기 [2019],K-IFRS,KRW (원),34655204125.0,666369984.0,35321574109.0,88868084175.0,77355292.0,88945439467.0,3549300000.0,1122340360.0,-56598793295.0,-1696712423.0,-53623865358.0,576519070.0,-7351898659.0,-44066664922.0
에이플러스에셋어드바이저,244920,제13기 [2019],K-IFRS,KRW (원),100888456638.0,145546307678.0,246434764316.0,64455849402.0,111615734853.0,176071584255.0,10000000000.0,5953759086.0,35981507061.0,18427913914.0,70363180061.0,269372771832.0,20880411060.0,15384633637.0
티앤엘,340570,제22기 [2019],K-IFRS,KRW (원),14955839142.0,28361418442.0,43317257584.0,5521539495.0,4564446034.0,10085985529.0,2000000000.0,592726000.0,30560540170.0,78005885.0,33231272055.0,32654793061.0,7724276217.0,7286317192.0
하나기술,299030,제17기 [2019],K-IFRS,-,43620675363.0,57978315181.0,101598990544.0,47231897990.0,38123802161.0,85355700151.0,1205266500.0,1136888130.0,9375696478.0,4525439285.0,16243290393.0,59293516657.0,5743366457.0,4317005888.0
제일전기공업,199820,제40기 [2019],K-IFRS,-,53862333562.0,47537776374.0,101400109936.0,37405841496.0,467517808.0,37873359304.0,4800000000.0,0.0,58726750632.0,0.0,63526750632.0,146148121392.0,16865818135.0,14126526583.0
엔에프씨,265740,제 8기 [2019],K-IFRS,-,16193148282.0,37099163545.0,53292311827.0,16188097705.0,16974559661.0,33162657366.0,663000000.0,53651107.0,19420136103.0,-7132749.0,20129654461.0,32859673907.0,6821097431.0,6572367044.0
포인트모바일,318020,제14기 [2019],K-IFRS,KRW (원),37278105857.0,18386225851.0,55664331708.0,6306489297.0,12303967952.0,18610457249.0,520695000.0,7262194640.0,30148044432.0,-877059613.0,37053874459.0,62181341120.0,9030161514.0,8493516407.0
앱코,129890,제19기 [2019],K-IFRS,-,36689117146.0,20490840111.0,57179957257.0,29489247532.0,17477994598.0,46967242130.0,3219990000.0,879960000.0,7955013835.0,-1842248708.0,10212715127.0,84270936926.0,5486883331.0,3474389256.0
클리노믹스,352770,제9기 [2019],K-IFRS,KRW (원),20396617944.0,6538989830.0,26935607774.0,2258691203.0,19627214002.0,21885905205.0,907088700.0,9565591748.0,-10431688287.0,5008710408.0,5049702569.0,4101115062.0,-4492065268.0,-5760155545.0
엔젠바이오,354200,제5기 [2019],K-IFRS,-,6922984927.0,6516220851.0,13439205778.0,4925377672.0,4930983753.0,9856361425.0,7972620000.0,10289260048.0,-14725994250.0,46958555.0,3582844353.0,1477558594.0,-4249020424.0,-6864821725.0
명신산업,950982,제38기 [2019],K-IFRS,-,219983980425.0,145807522974.0,365791503399.0,248590494069.0,37762815087.0,286353309156.0,11922105000.0,24264297280.0,71087661488.0,-27835869525.0,79438194243.0,775740093869.0,59600800782.0,33843359270.0
인바이오,352940,제23기 [2019],K-IFRS,KRW (원),44661380848.0,17470523505.0,62131904353.0,32624276853.0,1237536292.0,33861813145.0,3858925000.0,27361954525.0,-3397073751.0,446285434.0,28270091208.0,33735609237.0,4448858595.0,1020272902.0
퀀타매트릭스,317690,제10기 [2019],K-IFRS,-,27819288261.0,5370644503.0,33189932764.0,1880809581.0,2030147209.0,3910956790.0,6172662000.0,132740460390.0,-109611539823.0,-22606593.0,29278975974.0,811384315.0,-14574115460.0,-63811125984.0
티엘비,356860,제9기 [2019],K-IFRS,-,31357533136.0,44294856958.0,75652390094.0,33706967065.0,16575421809.0,50282388874.0,2000000000.0,0.0,23368507056.0,1494164.0,25370001220.0,149136208897.0,10505798249.0,9089542879.0
이에스알켄달스퀘어리츠,365550,제1기 [2020.05],K-IFRS,KRW (원),4367155267.0,0.0,4367155267.0,0.0,0.0,0.0,900000000.0,3592289000.0,-125133733.0,0.0,4367155267.0,0.0,-126194000.0,-125133733.0
미코바이오메드,214610,제11기 [2019],K-IFRS,-,16682447291.0,8348361023.0,25030808314.0,18377250534.0,5653177765.0,24030428299.0,6487136500.0,45598402734.0,-51082122729.0,-3036490.0,1000380015.0,4098065754.0,-11656957473.0,-14639039484.0
바이브컴퍼니,301300,제20기 [2019],K-IFRS,KRW (원),8657382574.0,22796037118.0,31453419692.0,8312024077.0,8229726156.0,16541750233.0,2362335000.0,11770797136.0,-3358284078.0,4136821401.0,14911669459.0,16298058091.0,-344299177.0,-776561266.0
센코,347000,제15기 [2019],K-IFRS,-,12626578125.0,6975279110.0,19601857235.0,4315257381.0,2814525415.0,7129782796.0,3198642000.0,16256275484.0,-6982843045.0,0.0,12472074439.0,19834609219.0,2347484329.0,-2411323000.0
위드텍,348350,제17기 [2019],K-IFRS,-,60620496525.0,20828137390.0,81448633915.0,29772513983.0,757427619.0,30529941602.0,511380000.0,1990212760.0,48366181312.0,50918241.0,50918692313.0,58862418665.0,12655214060.0,11615080141.0
소룩스,290690,제24기 [2019],K-IFRS,KRW (원),21760720877.0,26466502084.0,48227222961.0,22956607656.0,4970980189.0,27927587845.0,620000000.0,0.0,19758721798.0,-79086682.0,20299635116.0,71108354175.0,6870331617.0,5793938589.0
교촌에프앤비,339770,제21기 [2019],K-IFRS,KRW (원),40562365278.0,117517759979.0,158080125257.0,47627003445.0,30208010590.0,77835014035.0,10549150000.0,6711732851.0,68812568705.0,-5828340334.0,80245111222.0,380091253987.0,39352184734.0,29518079634.0
압타머사이언스,291650,제 9기 [2019],K-IFRS,KRW (원),7454186901.0,866680943.0,8320867844.0,457181913.0,922725281.0,1379907194.0,3754563000.0,32400568007.0,-29214170357.0,0.0,6940960650.0,407591386.0,-3291562116.0,-3945836751.0
비비씨,318410,제12기 [2019],K-IFRS,-,24404951792.0,22726828568.0,47131780360.0,14782901362.0,4386912159.0,19169813521.0,2156585000.0,21803180508.0,4036869230.0,-34667899.0,27961966839.0,31063526107.0,7618032902.0,4989831340.0
핌스,347770,제4기 [2019],K-IFRS,-,20514096231.0,7370074254.0,27884170485.0,11725575826.0,1269593910.0,12995169736.0,957052000.0,4904382600.0,8505800512.0,521765637.0,14889000749.0,37783376450.0,6517823208.0,5544088863.0
박셀바이오,323990,제10기 [2019],K-IFRS,-,8317291173.0,1718443715.0,10035734888.0,425727609.0,538736940.0,964464549.0,3254142500.0,23054474085.0,-17358510437.0,121164191.0,9071270339.0,0.0,-4010646639.0,-1253757840.0
비나텍,126340,제21기 [2019],K-IFRS,-,18300931363.0,28305061058.0,46605992421.0,19709341853.0,8059414978.0,27768756831.0,2300653000.0,13294218130.0,3807483238.0,-565118778.0,18837235590.0,42762994338.0,6000419767.0,4405416150.0
원방테크,053080,제31기 [2019],K-IFRS,KRW (원),98888288800.0,97797213268.0,196685502068.0,43356468591.0,53192016675.0,96548485266.0,1945456000.0,12483900190.0,107402334156.0,-21694673544.0,100137016802.0,228382899528.0,19320080544.0,14267493828.0
넥스틴,348210,제10기 [2019],K-IFRS,-,14699467685.0,3766545182.0,18466012867.0,15323104894.0,1704542989.0,17027647883.0,1169805000.0,13746790944.0,-13397191718.0,-81039242.0,1438364984.0,9393622576.0,-1759914788.0,-2597727473.0
피플바이오,304840,제19기 [2019],K-IFRS,KRW (원),3736010922.0,621302999.0,4357313921.0,372010976.0,1283089098.0,1655100074.0,2494735000.0,25909330289.0,-28006188584.0,2304337142.0,2702213847.0,895039572.0,-4061581913.0,-4001192395.0
빅히트엔터테인먼트,352820,제15기 [2019],K-IFRS,KRW (천원),294652316.0,68337520.0,362989836.0,174561335.0,14905580.0,189466915.0,834881.0,211100917.0,-41719523.0,3306646.0,173522921.0,587224478.0,98742469.0,72424095.0
셀레믹스,331920,제10기 [2019],K-IFRS,KRW (원),4506259520.0,2691691444.0,7197950964.0,1451740262.0,590713472.0,2042453734.0,3222241500.0,35682010216.0,-33898949383.0,150194897.0,5155497230.0,5141422327.0,-5059093493.0,-2255640645.0
아이디피,332370,제15기 [2019],K-IFRS,-,21699822696.0,5177804186.0,26877626882.0,3089148965.0,455233856.0,3544382821.0,2659431500.0,2316485416.0,18515086201.0,-157759056.0,23333244061.0,25385124539.0,4178986691.0,3615386232.0
피엔케이피부임상연구센타,347740,제10기 [2019],K-IFRS,-,24324940639.0,3644208387.0,27969149026.0,2646438167.0,825652951.0,3472091118.0,650240000.0,0.0,22113683818.0,1733134090.0,24497057908.0,12498504001.0,5675881536.0,5375882867.0
카카오게임즈,293490,제7기 [2019],K-IFRS,-,333591733952.0,258160044727.0,591751778679.0,143265996980.0,31105491721.0,174371488701.0,5582907000.0,331157845907.0,93570751227.0,-12931214156.0,417380289978.0,391040194288.0,35002013586.0,8865964561.0
이오플로우,294090,제 9기 [2019],K-IFRS,KRW (원),6207341052.0,3810475024.0,10017816076.0,1178661819.0,5352158008.0,6530819827.0,934464000.0,53926741359.0,-52136403213.0,762194103.0,3486996249.0,0.0,-8490452770.0,-9388718487.0
이지스레지던스리츠,350520,,,KRW (원),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
에이프로,262260,제 20기 [2019],K-IFRS,-,40373315057.0,9288904972.0,49662220029.0,27642879041.0,865583259.0,28508462300.0,2468499500.0,9083689050.0,3149108777.0,6452460402.0,21153757729.0,67358476107.0,10382612568.0,7578279260.0
티에스아이,277880,제9기 [2019],K-IFRS,KRW (원),37818549138.0,16991784917.0,54810334055.0,23722279431.0,6601011902.0,30323291333.0,3894882500.0,31620476989.0,-12650222183.0,1621905416.0,24487042722.0,61001200270.0,5846303335.0,-12108503671.0
솔트룩스,304100,제39기 [2019],K-IFRS,-,30961175225.0,11774687289.0,42735862514.0,3337354010.0,629476602.0,3966830612.0,2129507500.0,37121546994.0,-1124077449.0,611507459.0,38738484504.0,18371428653.0,25138761.0,826261359.0
더네이쳐홀딩스,298540,제16기 [2019],K-IFRS,-,110817396360.0,22726520943.0,133543917303.0,50611509436.0,7488969699.0,58100479135.0,3091190500.0,45031761719.0,27203318575.0,117167374.0,75443438168.0,235344474891.0,39817851798.0,16141996858.0
제놀루션,225220,제14기 [2019],K-IFRS,KRW (원),5458742909.0,7969558432.0,13428301341.0,8261800452.0,2527800262.0,10789600714.0,1573446500.0,6573998089.0,-5508743962.0,0.0,2638700627.0,3950620033.0,148024430.0,-286990902.0
미래에셋맵스제1호리츠,357250,,,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
엠투아이코퍼레이션,347890,제 21기 [2019],K-IFRS,KRW (천원),25288919.0,17738280.0,43027199.0,3651585.0,2187537.0,5839122.0,750000.0,0.0,36121387.0,316690.0,37188077.0,24714875.0,6669529.0,6002613.0
이엔드디,101360,제16기 [2019],K-IFRS,KRW (원),22284040591.0,15860669566.0,38144710157.0,25529312957.0,2128940558.0,27658253515.0,3334705000.0,3020755359.0,4471814123.0,-340817840.0,10486456642.0,58313343908.0,9790271506.0,6194060632.0
와이팜,332570,제14기 [2019],K-IFRS,KRW (원),43000515339.0,11576899052.0,54577414391.0,6513538951.0,1621618458.0,8135157409.0,3342722000.0,33736470039.0,7840852167.0,1522212776.0,46442256982.0,125428748052.0,11966073634.0,11333859482.0
제이알글로벌리츠,348950,제1기 [‘19.10.18~‘20.01.31],K-IFRS,KRW (원),300000000.0,0.0,300000000.0,16571530.0,0.0,16571530.0,300000000.0,-2552050.0,-14019480.0,0.0,283428470.0,0.0,-14019480.0,-14019480.0
이루다,164060,제14기 [2019],K-IFRS,KRW (원),15614624618.0,8453546015.0,24068170633.0,6548876671.0,3225636741.0,9774513412.0,2910000000.0,2163805306.0,8988256445.0,231595470.0,14293657221.0,21403025913.0,3516409627.0,2935252641.0
한국파마,032300,제35기 [2019],K-IFRS,KRW (원),40382392373.0,26364983801.0,66747376174.0,33677738026.0,6471360957.0,40149098983.0,4392705500.0,692312820.0,16922210690.0,4591048181.0,26598277191.0,66136200476.0,7236764092.0,5527647509.0
영림원소프트랩,060850,제27기 [2019],K-IFRS,-,20650569470.0,9752307881.0,30402877351.0,10197875816.0,10119381759.0,20317257575.0,3190000000.0,897867904.0,5969321426.0,28430446.0,10085619776.0,37983372334.0,4270675890.0,4341041575.0
미투젠,951211,제 4기 [2019],K-IFRS,KRW (원),65210798990.0,5399175958.0,70609974948.0,20948786662.0,2919384229.0,23868170891.0,6307976600.0,0.0,44156982231.0,-3723154774.0,46741804057.0,102739436662.0,46014342370.0,37348294498.0
브랜드엑스코퍼레이션,337930,제3기 [2019],K-IFRS,KRW (원),31104253551.0,10446128149.0,41550381700.0,11068023451.0,16244671630.0,27312695081.0,100000000.0,1927478281.0,11460629697.0,749578641.0,14237686619.0,64096769437.0,9911307269.0,7629419252.0
에스씨엠생명과학,298060,제 6기 [2019],K-IFRS,-,24834209263.0,16202708937.0,41036918200.0,17358603375.0,6827760802.0,24186364177.0,4586323000.0,103877264152.0,-91944179065.0,331145936.0,16850554023.0,168499417.0,-12202218427.0,-42553753541.0
엘이티,297890,제 19기 [2019],K-IFRS,-,39092270029.0,14509633041.0,53601903070.0,7681177972.0,15638262437.0,23319440409.0,2423270000.0,8610040657.0,35514809909.0,-16265657905.0,30282462661.0,46856958331.0,10924275723.0,7377713883.0
젠큐릭스,229000,제 9기 [2019],K-IFRS,KRW (),1107051709.0,1280467688.0,2387519397.0,1791613146.0,440725644.0,2232338790.0,2696363000.0,33884221008.0,-38655279928.0,2229876527.0,155180607.0,136618494.0,-6559792081.0,-9162256485.0
이지스밸류플러스리츠,334890,,,KRW (원),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
마크로밀엠브레인,169330,제 21기 [2019.06.30],K-IFRS,-,10993889336.0,6353877146.0,17347766482.0,5936308566.0,1265142564.0,7201451130.0,3750701500.0,-50903645.0,6441194415.0,5323082.0,10146315352.0,39074815984.0,2576070308.0,1952354442.0
에스케이바이오팜,326030,제 8기 [2018],K-IFRS,-,81558089042.0,13977433742.0,95535522784.0,30970337648.0,5935985002.0,36906322650.0,32500000000.0,446039537475.0,-426403366298.0,6493028957.0,58629200134.0,1098738190.0,-139103308127.0,-138096478714.0
위더스제약,330350,제15기 [2019년 6월말],K-IFRS,KRW (),55132219000.0,21150763000.0,76282982000.0,18167306000.0,5686869000.0,23854175000.0,1550000000.0,0.0,50878808000.0,0.0,52428808000.0,51732082000.0,10934657000.0,8661484000.0
소마젠,951244,제 15기 [2018],K-IFRS,KRW (원),12224606986.0,9661966042.0,21886573028.0,7966239427.0,17480535026.0,25446774453.0,1202491080.0,3984452920.0,-8897358396.0,150212972.0,-3560201424.0,21966906982.0,-3199580300.0,-2715920928.0
신도기연,290520,제 20기 [2019],K-IFRS,-,46907934437.0,29730300322.0,76638234759.0,22970113228.0,6232687586.0,29202800814.0,3361140000.0,5006586841.0,39731315504.0,-663608400.0,47435433945.0,84802116890.0,16944458532.0,14650843451.0
이지스레지던스리츠,350520,,,KRW (원),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
드림씨아이에스,223250,제 19기 [2018],K-IFRS,KRW (원),16844852308.0,730832157.0,17575684465.0,10728569497.0,341922797.0,11070492294.0,502965000.0,1882665300.0,4098718136.0,20843735.0,6505192171.0,19199521321.0,3573114174.0,3417388464.0
서남,294630,제 15기 [2018],K-IFRS,-,5604181754.0,5068547399.0,10672729153.0,1802514221.0,1738872558.0,3541386779.0,7780080000.0,41177279478.0,-42575728646.0,749711542.0,7131342374.0,4854015301.0,-1604857706.0,-1449383903.0
레몬,294140,제 7기 [2018],K-IFRS,-,11409775359.0,24762127468.0,36171902827.0,10016806700.0,123799373.0,10140606073.0,15200000000.0,21279604600.0,-10448307846.0,0.0,26031296754.0,31437598087.0,-319511418.0,-2377218645.0
켄코아에어로스페이스,274090,제 6기 [2018],K-IFRS,-,22311726705.0,36083674903.0,58395401608.0,41296495230.0,28518850708.0,69815345938.0,2033330000.0,484499385.0,-15248690431.0,1310916716.0,-11419944330.0,28937381456.0,-498022639.0,-2000668778.0
제이앤티씨,204270,제 23기 [2018],K-IFRS,KRW (원),129898614285.0,231225139139.0,361123753424.0,127463077697.0,28756025809.0,156219103506.0,25924233000.0,46750270308.0,131783706704.0,446439906.0,204904649918.0,229357031070.0,25496039157.0,28114476216.0
서울바이오시스,092190,제 17기 [2018],K-IFRS,KRW (원),77366675589.0,336646201437.0,414012877026.0,143752835397.0,109292813936.0,253045649333.0,18081826500.0,88157522394.0,48547048322.0,6180830477.0,160967227693.0,386412485240.0,16699023075.0,3600974906.0
플레이디,237820,제 9기 [2018],K-IFRS,-,69978860958.0,20027536196.0,90006397154.0,48639979186.0,7205836627.0,55845815813.0,260900000.0,0.0,18604981341.0,15294700000.0,34160581341.0,34711375401.0,6961849421.0,6037965616.0
엔피디,198080,제 9기 [2018],K-IFRS,-,54159473285.0,67584887109.0,121744360394.0,51199030413.0,39801010094.0,91000040507.0,6900000000.0,10408364518.0,20045272728.0,-6609317359.0,30744319887.0,259266078671.0,15906880974.0,8573779329.0
위세아이텍,065370,제 29기 [2018],K-IFRS,-,9963868495.0,4844638523.0,14808507018.0,4669739638.0,1664290295.0,6334029933.0,1700000000.0,0.0,6675030554.0,99446531.0,8474477085.0,16549144946.0,1714640801.0,1505008089.0
신테카바이오,226330,제 10기 [2018],K-IFRS,-,10542564543.0,1565201934.0,12107766477.0,9986368130.0,479677397.0,10466045527.0,1998091500.0,7003721621.0,-8537427462.0,1177335291.0,1641720950.0,286582471.0,-2953324707.0,3746607768.0
메드팩토,235980,제 6기 [2018],K-IFRS,-,30289067473.0,1531785668.0,31820853141.0,2642413289.0,24595614784.0,27238028073.0,3889244500.0,52860002637.0,-52168563492.0,2141423.0,4582825068.0,0.0,-10162029274.0,-37577759680.0
브릿지바이오테라퓨틱스,288330,제 4기 [2018],K-IFRS,-,8567689521.0,3168188330.0,11735877851.0,35869281653.0,21720148417.0,57589430070.0,1031298500.0,4925230897.0,-52602762324.0,792680708.0,-45853552219.0,0.0,-15820481669.0,-40732673684.0
메탈라이프,327260,제12기 [2018],K-IFRS,-,10805587580.0,6987431895.0,17793019475.0,1988393750.0,2695022955.0,4683416705.0,1220000000.0,1379217048.0,10464962834.0,45422888.0,13109602770.0,19270086800.0,4604095469.0,3742381614.0
피피아이,062970,제 20기 [2018],K-IFRS,KRW (원),23142024518.0,11162067868.0,34304092386.0,17493314487.0,3720674097.0,21213988584.0,4139092500.0,0.0,8729957302.0,221054000.0,13090103802.0,38119643813.0,2847816832.0,2548525797.0
천랩,311690,제 10기 [2018],K-IFRS,-,11467499135.0,1366946551.0,12834445686.0,1882245165.0,174958006.0,2057203171.0,1609515500.0,11388026017.0,-3134950478.0,914651476.0,10777242515.0,3924040385.0,-3406324304.0,-3134950478.0
에스제이그룹,306040,제 11기 [2018],K-IFRS,-,30851200440.0,6715888116.0,37567088556.0,15858418955.0,11036431705.0,26894850660.0,1000000000.0,0.0,9038929690.0,633308206.0,10672237896.0,68629892748.0,7771104075.0,3530563389.0
씨에스베어링,297090,제 12기 [2018],K-IFRS,-,26523664964.0,34609741292.0,61133406256.0,30259093748.0,3163371844.0,33422465592.0,3980000000.0,34050165300.0,-3953655736.0,-6365568900.0,27710940664.0,64762247995.0,3376606027.0,2338847342.0
코리아에셋투자증권,190650,제 20기 [2019.03],K-IFRS,-,78637934769.0,0.0,78637934769.0,29445550573.0,0.0,29445550573.0,23700000000.0,0.0,31019644784.0,-5527260588.0,49192384196.0,166372349822.0,8239881015.0,5665936780.0
현대에너지솔루션,322000,제 3기 [2018],K-IFRS,-,177419641949.0,98975273275.0,276394915224.0,34633532588.0,4169967392.0,38803499980.0,40000000000.0,64929410653.0,132662004591.0,0.0,237591415244.0,347623352086.0,13902297225.0,18613805819.0
티움바이오,321550,제 3기 [2018],K-IFRS,-,25928918485.0,3394651093.0,29323569578.0,574765855.0,0.0,574765855.0,898616500.0,49711706561.0,-22545863935.0,684344597.0,28748803723.0,1128900000.0,-5240976561.0,-13751614565.0
우양,103840,제 27기 [2018],K-IFRS,-,36874894360.0,55950037411.0,92824931771.0,57028182701.0,17702983254.0,74731165955.0,1000000000.0,1234639380.0,15879019886.0,-19893450.0,18093765816.0,107436931969.0,6693635723.0,3933428071.0
노터스,278650,제 7기 [2018],K-IFRS,-,16253982060.0,27487191595.0,43741173655.0,10216986255.0,12021836143.0,22238822398.0,616525000.0,2160542787.0,13294769765.0,5430513705.0,21502351257.0,37237435668.0,5985687084.0,3855567020.0
센트랄모텍,308170,제 25기 [2018],K-IFRS,-,67138461305.0,169405079771.0,236543541076.0,91383845724.0,64356777299.0,155740623023.0,3150000000.0,0.0,62789379605.0,14863538448.0,80802918053.0,313341536626.0,10302857823.0,4468628335.0
엔에이치프라임리츠,338100,,,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
